University,ID Year,Year,ID Detailed Occupation,Detailed Occupation,ID Workforce Status,Workforce Status,Total Population,Average Wage,Average Wage Appx MOE,Total Population MOE Appx,Record Count,CIP2,ID CIP2
University of Pennsilvynia ,2017,2017,291020,Dentists,TRUE,TRUE,1659,164241.5443,81383.86837,999.9894948,81,Math & Statistics,27
University of Pennsilvynia ,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,2861,239858.4939,99539.36348,1313.195398,126,Math & Statistics,27
University of Pennsilvynia ,2016,2016,172011,Aerospace engineers,TRUE,TRUE,2002,117074.1628,29436.41826,1098.509223,109,Math & Statistics,27
University of Pennsilvynia ,2016,2016,291020,Dentists,TRUE,TRUE,1558,161659.7644,74419.98141,969.072083,81,Math & Statistics,27
University of Pennsilvynia ,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,3060,238359.8353,94082.27636,1358.096884,131,Math & Statistics,27
University of Pennsilvynia ,2015,2015,172011,Aerospace engineers,TRUE,TRUE,2030,118553.5704,29689.69688,1106.164194,115,Math & Statistics,27
University of Pennsilvynia ,2015,2015,291020,Dentists,TRUE,TRUE,1614,158639.1351,73886.74571,986.3339784,81,Math & Statistics,27
University of Pennsilvynia ,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,3234,174706.7183,73428.80687,1396.174489,147,Math & Statistics,27
University of Pennsilvynia ,2014,2014,172011,Aerospace engineers,TRUE,TRUE,2108,121560.51,30832.07817,1127.214854,121,Math & Statistics,27
University of Pennsilvynia ,2014,2014,291020,Dentists,TRUE,TRUE,1511,151476.2462,71011.51551,954.3431994,78,Math & Statistics,27
University of Pennsilvynia ,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,3166,189432.3383,75851.37664,1381.418186,145,Math & Statistics,27
University of Pennsilvynia ,2020,2020,172011,Aerospace engineers,TRUE,TRUE,85,98626.22353,134422.6156,226.3518753,5,Language & Linguistics,16
University of Pennsilvynia ,2020,2020,291020,Dentists,TRUE,TRUE,1077,189488.4299,107549.489,805.7142274,66,Language & Linguistics,16
University of Pennsilvynia ,2020,2020,291210,Physicians,TRUE,TRUE,7836,198952.8826,46868.13841,2173.254025,417,Language & Linguistics,16
University of Pennsilvynia ,2020,2020,291240,Surgeons,TRUE,TRUE,403,310640.531,263389.5371,492.8635392,23,Language & Linguistics,16
University of Pennsilvynia ,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,621,152622.1369,163620.8842,611.8143358,41,Language & Linguistics,16
University of Pennsilvynia ,2019,2019,172011,Aerospace engineers,TRUE,TRUE,111,90556.34234,104829.0538,258.6640568,6,Language & Linguistics,16
University of Pennsilvynia ,2019,2019,291020,Dentists,TRUE,TRUE,1112,198659.8822,107601.0332,818.7013657,64,Language & Linguistics,16
University of Pennsilvynia ,2019,2019,291210,Physicians,TRUE,TRUE,7659,203703.0213,47043.46079,2148.570038,414,Language & Linguistics,16
University of Pennsilvynia ,2019,2019,291240,Surgeons,TRUE,TRUE,344,262529,281369.0675,455.3585268,21,Language & Linguistics,16
University of Pennsilvynia ,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,682,169258.6026,148719.6478,641.1592936,41,Language & Linguistics,16
University of Pennsilvynia ,2018,2018,172011,Aerospace engineers,TRUE,TRUE,137,98789.93431,95353.50733,287.3656392,9,Language & Linguistics,16
University of Pennsilvynia ,2018,2018,291020,Dentists,TRUE,TRUE,1081,169193.6494,99840.37024,807.208991,62,Language & Linguistics,16
University of Pennsilvynia ,2018,2018,291210,Physicians,TRUE,TRUE,7585,198053.0647,45056.52812,2138.165012,408,Language & Linguistics,16
University of Pennsilvynia ,2018,2018,291240,Surgeons,TRUE,TRUE,327,238497.581,256951.1498,443.9643995,21,Language & Linguistics,16
University of Pennsilvynia ,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,897,176142.8205,126610.1669,735.3085909,50,Language & Linguistics,16
University of Pennsilvynia ,2017,2017,172011,Aerospace engineers,TRUE,TRUE,136,120851.2647,92600.11145,286.3149377,9,Language & Linguistics,16
University of Pennsilvynia ,2017,2017,291020,Dentists,TRUE,TRUE,969,180727.2167,103764.3157,764.2495273,60,Language & Linguistics,16
University of Pennsilvynia ,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,1021,165816.3732,103388.9466,784.4875985,51,Language & Linguistics,16
University of Pennsilvynia ,2016,2016,172011,Aerospace engineers,TRUE,TRUE,121,119462.0744,101293.3207,270.0643491,8,Language & Linguistics,16
University of Pennsilvynia ,2016,2016,291020,Dentists,TRUE,TRUE,1005,166234.7194,107009.6843,778.316504,58,Language & Linguistics,16
University of Pennsilvynia ,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,1070,155397.0533,101069.0401,803.0914409,52,Language & Linguistics,16
University of Pennsilvynia ,2015,2015,172011,Aerospace engineers,TRUE,TRUE,94,114365.0319,124884.6732,238.0337498,7,Language & Linguistics,16
University of Pennsilvynia ,2015,2015,291020,Dentists,TRUE,TRUE,1082,158686.8013,98692.8206,807.5821169,59,Language & Linguistics,16
University of Pennsilvynia ,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,1055,167813.8815,107713.5792,797.4424216,53,Language & Linguistics,16
University of Pennsilvynia ,2014,2014,172011,Aerospace engineers,TRUE,TRUE,72,130668.6944,129619.1784,208.3247609,6,Language & Linguistics,16
University of Pennsilvynia ,2014,2014,291020,Dentists,TRUE,TRUE,965,137927.8964,99778.24362,762.670376,52,Language & Linguistics,16
University of Pennsilvynia ,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,1090,160591.5174,114856.0996,810.562058,59,Language & Linguistics,16
Princeton University,2020,2020,172011,Aerospace engineers,TRUE,TRUE,4979,126606.1826,25542.69631,1732.361517,249,Physical Sciences,40
Princeton University,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,1228,147718.3909,66242.24443,860.3440174,54,Physical Sciences,40
Princeton University,2020,2020,291210,Physicians,TRUE,TRUE,69370,270185.9715,16425.57231,6464.857529,3802,Physical Sciences,40
Princeton University,2020,2020,291240,Surgeons,TRUE,TRUE,4452,329569.3747,66718.31234,1638.120384,256,Physical Sciences,40
Princeton University,2019,2019,172011,Aerospace engineers,TRUE,TRUE,4538,125893.9198,25486.80194,1653.866011,236,Physical Sciences,40
Princeton University,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,1292,150381.2933,68984.39252,882.4784585,62,Physical Sciences,40
Princeton University,2019,2019,193033,Clinical and counseling psychologists,TRUE,TRUE,84,77585.97619,186031.0317,225.0164548,6,Physical Sciences,40
Princeton University,2019,2019,291210,Physicians,TRUE,TRUE,70432,267217.3937,16073.31735,6514.124167,3953,Physical Sciences,40
Princeton University,2019,2019,291240,Surgeons,TRUE,TRUE,4511,303169.6752,66604.06355,1648.938771,244,Physical Sciences,40
Princeton University,2018,2018,172011,Aerospace engineers,TRUE,TRUE,4084,121543.644,19823.42061,1568.958743,218,Physical Sciences,40
Princeton University,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,1343,142757.3038,58639.66972,899.7270104,61,Physical Sciences,40
Princeton University,2018,2018,193033,Clinical and counseling psychologists,TRUE,TRUE,101,80267.32673,154944.3116,246.7375765,7,Physical Sciences,40
Princeton University,2018,2018,291210,Physicians,TRUE,TRUE,69303,258477.3763,15582.23768,6461.706248,3890,Physical Sciences,40
Princeton University,2018,2018,291240,Surgeons,TRUE,TRUE,4133,291532.2328,63947.11416,1578.342629,225,Physical Sciences,40
Princeton University,2017,2017,172011,Aerospace engineers,TRUE,TRUE,3726,121841.2131,20791.07379,1498.616595,216,Physical Sciences,40
Princeton University,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,1286,132737.4518,54087.64273,880.4268816,60,Physical Sciences,40
Princeton University,2016,2016,172011,Aerospace engineers,TRUE,TRUE,3749,119296.4471,18417.19784,1503.234371,223,Physical Sciences,40
Princeton University,2016,2016,172061,Computer hardware engineers,TRUE,TRUE,1273,126220.3614,47318.49259,875.9654909,58,Physical Sciences,40
Princeton University,2015,2015,172011,Aerospace engineers,TRUE,TRUE,3999,120920.4276,20646.09447,1552.544988,244,Physical Sciences,40
Princeton University,2015,2015,172061,Computer hardware engineers,TRUE,TRUE,1183,124215.8614,50491.59668,844.4331557,55,Physical Sciences,40
Princeton University,2014,2014,172011,Aerospace engineers,TRUE,TRUE,4359,122049.5786,19874.52948,1620.918755,260,Physical Sciences,40
Princeton University,2014,2014,172061,Computer hardware engineers,TRUE,TRUE,1181,116334.1558,38985.15065,843.7189929,54,Physical Sciences,40
Princeton University,2020,2020,172011,Aerospace engineers,TRUE,TRUE,147,279638.2653,469324.7613,297.6687273,6,Philosophy and Religious Studies,38
Princeton University,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,227,116590.4141,184025.8418,369.9025751,8,Philosophy and Religious Studies,38
Princeton University,2020,2020,193033,Clinical and counseling psychologists,TRUE,TRUE,197,63339.92893,49739.45036,344.5938983,11,Philosophy and Religious Studies,38
Princeton University,2020,2020,291210,Physicians,TRUE,TRUE,6686,243515.6011,55229.21017,2007.465775,353,Philosophy and Religious Studies,38
Princeton University,2020,2020,291240,Surgeons,TRUE,TRUE,421,215230.7482,207272.6427,503.7501516,19,Philosophy and Religious Studies,38
Princeton University,2019,2019,172011,Aerospace engineers,TRUE,TRUE,174,234382.0575,403553.9795,323.8538964,8,Philosophy and Religious Studies,38
Princeton University,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,188,118507.1915,218906.3048,336.6304568,7,Philosophy and Religious Studies,38
Princeton University,2019,2019,193033,Clinical and counseling psychologists,TRUE,TRUE,248,72553.39919,63408.95008,386.6341703,14,Philosophy and Religious Studies,38
Princeton University,2019,2019,291210,Physicians,TRUE,TRUE,6897,235911.2924,54358.66316,2038.894318,362,Philosophy and Religious Studies,38
Princeton University,2019,2019,291240,Surgeons,TRUE,TRUE,449,208397.657,183646.3313,520.2322461,19,Philosophy and Religious Studies,38
Princeton University,2018,2018,172011,Aerospace engineers,TRUE,TRUE,132,292209.4848,463762.8621,282.0730062,6,Philosophy and Religious Studies,38
Princeton University,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,152,87798.40789,86567.57271,302.6887818,5,Philosophy and Religious Studies,38
Princeton University,2018,2018,193033,Clinical and counseling psychologists,TRUE,TRUE,271,73881.65314,68680.44682,404.1652769,16,Philosophy and Religious Studies,38
Princeton University,2018,2018,291210,Physicians,TRUE,TRUE,6694,227600.0871,53000.0698,2008.665459,351,Philosophy and Religious Studies,38
Princeton University,2018,2018,291240,Surgeons,TRUE,TRUE,375,172881.7387,190372.5453,475.4335575,17,Philosophy and Religious Studies,38
Princeton University,2017,2017,172011,Aerospace engineers,TRUE,TRUE,94,120486.9255,93773.39529,238.0337524,7,Philosophy and Religious Studies,38
Princeton University,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,161,86018.75155,79587.03941,311.5210892,5,Philosophy and Religious Studies,38
Princeton University,2016,2016,172011,Aerospace engineers,TRUE,TRUE,147,119214.7075,72562.78023,297.6687196,10,Philosophy and Religious Studies,38
Princeton University,2015,2015,172011,Aerospace engineers,TRUE,TRUE,163,106056,53182.75709,313.4500225,11,Philosophy and Religious Studies,38
Princeton University,2014,2014,172011,Aerospace engineers,TRUE,TRUE,198,105413.6414,44203.56711,345.4673736,10,Philosophy and Religious Studies,38
Princeton University,2020,2020,172011,Aerospace engineers,TRUE,TRUE,265,93216.55472,62215.85894,399.6660952,13,History,54
Princeton University,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,252,277496.2976,322044.3189,389.739712,11,History,54
Princeton University,2020,2020,193033,Clinical and counseling psychologists,TRUE,TRUE,150,239350.3133,402032.0785,300.6908193,9,History,54
Princeton University,2020,2020,291210,Physicians,TRUE,TRUE,11688,246311.9709,40553.05754,2654.163895,604,History,54
Princeton University,2020,2020,291240,Surgeons,TRUE,TRUE,487,288105.1951,218478.0691,541.7994076,30,History,54
Princeton University,2019,2019,172011,Aerospace engineers,TRUE,TRUE,226,106741.1504,52696.47926,369.0869122,12,History,54
Princeton University,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,295,93358.36949,33115.58493,421.6822614,13,History,54
Princeton University,2019,2019,193033,Clinical and counseling psychologists,TRUE,TRUE,104,71228.63462,83299.29341,250.3751804,9,History,54
Princeton University,2019,2019,291210,Physicians,TRUE,TRUE,11153,237023.5995,41279.82765,2592.711453,614,History,54
Princeton University,2019,2019,291240,Surgeons,TRUE,TRUE,471,291548.879,231005.2895,532.824908,32,History,54
Princeton University,2018,2018,172011,Aerospace engineers,TRUE,TRUE,215,95103.82326,49630.34074,359.9926778,12,History,54
Princeton University,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,289,91129.46713,38230.29729,417.3719402,11,History,54
Princeton University,2018,2018,193033,Clinical and counseling psychologists,TRUE,TRUE,104,70352.48077,82202.62901,250.3751791,9,History,54
Princeton University,2018,2018,291210,Physicians,TRUE,TRUE,10687,232423.4034,40429.91667,2537.971238,589,History,54
Princeton University,2018,2018,291240,Surgeons,TRUE,TRUE,447,252847.9172,217217.5312,519.0722985,30,History,54
Princeton University,2017,2017,172011,Aerospace engineers,TRUE,TRUE,303,109632.9307,112771.8419,427.3617152,15,History,54
Princeton University,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,214,90218.00467,41542.68087,359.1545072,8,History,54
Princeton University,2016,2016,172011,Aerospace engineers,TRUE,TRUE,328,109269.6098,100687.1875,444.6427083,16,History,54
Princeton University,2016,2016,172061,Computer hardware engineers,TRUE,TRUE,229,85380.87773,44124.60577,371.5285107,9,History,54
Princeton University,2015,2015,172011,Aerospace engineers,TRUE,TRUE,291,111444.5498,111675.4353,418.8136204,15,History,54
Princeton University,2015,2015,172061,Computer hardware engineers,TRUE,TRUE,220,83666.20455,48632.96049,364.1545614,11,History,54
Princeton University,2014,2014,172011,Aerospace engineers,TRUE,TRUE,314,123002.6242,108469.5848,435.0499092,16,History,54
Princeton University,2014,2014,172061,Computer hardware engineers,TRUE,TRUE,121,144305.4132,158166.2513,270.0643452,7,History,54
Princeton University,2020,2020,172011,Aerospace engineers,TRUE,TRUE,121,98374.61983,67066.25197,270.0643549,6,Architecture and Related Services,4
Princeton University,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,135,101935.0296,131770.8029,285.2603726,9,Architecture and Related Services,4
Princeton University,2020,2020,291210,Physicians,TRUE,TRUE,780,188883.3154,129634.5238,685.6791083,40,Architecture and Related Services,4
Princeton University,2020,2020,291240,Surgeons,TRUE,TRUE,107,299919.4206,476193.1889,253.9606855,5,Architecture and Related Services,4
Princeton University,2019,2019,172011,Aerospace engineers,TRUE,TRUE,169,123114.2722,119762.9381,319.1669123,8,Architecture and Related Services,4
Princeton University,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,152,97894.19079,120616.6035,302.6887841,10,Architecture and Related Services,4
Princeton University,2019,2019,291210,Physicians,TRUE,TRUE,893,212150.9194,130678.7101,733.6673176,40,Architecture and Related Services,4
Princeton University,2018,2018,172011,Aerospace engineers,TRUE,TRUE,233,113136.7167,87127.25212,374.7592586,9,Architecture and Related Services,4
Princeton University,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,126,86525.23016,150822.4478,275.587708,9,Architecture and Related Services,4
Princeton University,2018,2018,291210,Physicians,TRUE,TRUE,853,205709.2087,138227.7579,717.0476219,35,Architecture and Related Services,4
Princeton University,2017,2017,172011,Aerospace engineers,TRUE,TRUE,236,102042.1907,83378.66011,377.1641472,8,Architecture and Related Services,4
Princeton University,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,102,88608.80392,174622.2695,247.9560389,7,Architecture and Related Services,4
Princeton University,2016,2016,172011,Aerospace engineers,TRUE,TRUE,268,90416.38806,83635.348,401.9219663,9,Architecture and Related Services,4
Princeton University,2015,2015,172011,Aerospace engineers,TRUE,TRUE,250,92094.46,88975.54187,388.1900247,9,Architecture and Related Services,4
Princeton University,2014,2014,172011,Aerospace engineers,TRUE,TRUE,254,81751.38976,53023.86937,391.2832096,9,Architecture and Related Services,4
Princeton University,2020,2020,172011,Aerospace engineers,TRUE,TRUE,85,98626.22353,134422.6156,226.3518753,5,Language & Linguistics,16
Princeton University,2020,2020,193033,Clinical and counseling psychologists,TRUE,TRUE,161,71485.53416,99740.53181,311.5210951,7,Language & Linguistics,16
Princeton University,2020,2020,291210,Physicians,TRUE,TRUE,7836,198952.8826,46868.13841,2173.254025,417,Language & Linguistics,16
Princeton University,2020,2020,291240,Surgeons,TRUE,TRUE,403,310640.531,263389.5371,492.8635392,23,Language & Linguistics,16
Princeton University,2019,2019,172011,Aerospace engineers,TRUE,TRUE,111,90556.34234,104829.0538,258.6640568,6,Language & Linguistics,16
Princeton University,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,103,115061.4951,138182.6616,249.1685468,5,Language & Linguistics,16
Princeton University,2019,2019,193033,Clinical and counseling psychologists,TRUE,TRUE,170,88093.41176,110820.2652,320.1097992,13,Language & Linguistics,16
Princeton University,2019,2019,291210,Physicians,TRUE,TRUE,7659,203703.0213,47043.46079,2148.570038,414,Language & Linguistics,16
Princeton University,2019,2019,291240,Surgeons,TRUE,TRUE,344,262529,281369.0675,455.3585268,21,Language & Linguistics,16
Princeton University,2018,2018,172011,Aerospace engineers,TRUE,TRUE,137,98789.93431,95353.50733,287.3656392,9,Language & Linguistics,16
Princeton University,2018,2018,193033,Clinical and counseling psychologists,TRUE,TRUE,222,70925.8964,74852.2039,365.8060755,16,Language & Linguistics,16
Princeton University,2018,2018,291210,Physicians,TRUE,TRUE,7585,198053.0647,45056.52812,2138.165012,408,Language & Linguistics,16
Princeton University,2018,2018,291240,Surgeons,TRUE,TRUE,327,238497.581,256951.1498,443.9643995,21,Language & Linguistics,16
Princeton University,2017,2017,172011,Aerospace engineers,TRUE,TRUE,136,120851.2647,92600.11145,286.3149377,9,Language & Linguistics,16
Princeton University,2016,2016,172011,Aerospace engineers,TRUE,TRUE,121,119462.0744,101293.3207,270.0643491,8,Language & Linguistics,16
Princeton University,2016,2016,172061,Computer hardware engineers,TRUE,TRUE,147,83247.46259,59816.91441,297.6687196,7,Language & Linguistics,16
Princeton University,2015,2015,172011,Aerospace engineers,TRUE,TRUE,94,114365.0319,124884.6732,238.0337498,7,Language & Linguistics,16
Princeton University,2015,2015,172061,Computer hardware engineers,TRUE,TRUE,124,76097.96774,63811.05335,273.3917512,6,Language & Linguistics,16
Princeton University,2014,2014,172011,Aerospace engineers,TRUE,TRUE,72,130668.6944,129619.1784,208.3247609,6,Language & Linguistics,16
Princeton University,2014,2014,172061,Computer hardware engineers,TRUE,TRUE,134,71686.13433,65023.98211,284.2018786,6,Language & Linguistics,16
Yale University,2020,2020,291240,Surgeons,TRUE,TRUE,139,211234.9137,316488.7268,289.4555993,9,Cultural & Gender Studies,5
Yale University,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,187,301388.7219,466889.0434,335.7339716,16,Cultural & Gender Studies,5
Yale University,2019,2019,193033,Clinical and counseling psychologists,TRUE,TRUE,133,54765.60902,77796.69961,283.1394495,6,Cultural & Gender Studies,5
Yale University,2019,2019,291240,Surgeons,TRUE,TRUE,105,179788.8857,269663.5937,251.5760266,7,Cultural & Gender Studies,5
Yale University,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,308,254139.2403,323732.1701,430.8733798,20,Cultural & Gender Studies,5
Yale University,2018,2018,193033,Clinical and counseling psychologists,TRUE,TRUE,137,53764.62774,75181.58195,287.3656392,6,Cultural & Gender Studies,5
Yale University,2018,2018,291240,Surgeons,TRUE,TRUE,101,157719.7822,300286.0474,246.7375765,6,Cultural & Gender Studies,5
Yale University,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,323,173029.4985,258385.5661,441.2406719,19,Cultural & Gender Studies,5
Yale University,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,312,177325.1186,259624.1668,433.6622141,18,Cultural & Gender Studies,5
Yale University,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,274,158728.4453,250475.6728,406.3961804,15,Cultural & Gender Studies,5
Yale University,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,466,142105.6373,155870.3409,529.9891597,19,Cultural & Gender Studies,5
Yale University,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,449,148435.7884,172344.2935,520.232181,19,Cultural & Gender Studies,5
Yale University,2020,2020,172011,Aerospace engineers,TRUE,TRUE,185,137170.4432,195785.8836,333.9337787,14,Natural Resources & Conservation,3
Yale University,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,138,98123.07971,59454.77087,288.4125137,6,Natural Resources & Conservation,3
Yale University,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,569,111044.109,101517.3442,585.6390916,31,Natural Resources & Conservation,3
Yale University,2019,2019,172011,Aerospace engineers,TRUE,TRUE,226,143228.2699,154050.6014,369.0869122,12,Natural Resources & Conservation,3
Yale University,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,101,79495.20792,37245.92352,246.7375777,6,Natural Resources & Conservation,3
Yale University,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,493,119779.6815,134019.7656,545.1267481,26,Natural Resources & Conservation,3
Yale University,2018,2018,172011,Aerospace engineers,TRUE,TRUE,251,108707.5378,45773.6555,388.965645,14,Natural Resources & Conservation,3
Yale University,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,105,119494.1143,187453.346,251.5760253,6,Natural Resources & Conservation,3
Yale University,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,436,113720.6743,149980.7655,512.6457389,24,Natural Resources & Conservation,3
Yale University,2017,2017,172011,Aerospace engineers,TRUE,TRUE,200,106805.59,54462.31983,347.2077843,11,Natural Resources & Conservation,3
Yale University,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,112,116542.1786,164196.2617,259.826594,7,Natural Resources & Conservation,3
Yale University,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,420,139846.9738,196542.9774,503.1514949,24,Natural Resources & Conservation,3
Yale University,2016,2016,172011,Aerospace engineers,TRUE,TRUE,213,114927.8122,58388.04338,358.3143751,11,Natural Resources & Conservation,3
Yale University,2016,2016,172061,Computer hardware engineers,TRUE,TRUE,111,114392.4685,161754.7922,258.6640522,7,Natural Resources & Conservation,3
Yale University,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,391,158759.4348,213301.9965,485.470153,26,Natural Resources & Conservation,3
Yale University,2015,2015,172011,Aerospace engineers,TRUE,TRUE,225,112640.0711,60239.58132,368.2694262,12,Natural Resources & Conservation,3
Yale University,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,414,206907.5918,231624.3773,499.5446135,28,Natural Resources & Conservation,3
Yale University,2014,2014,172011,Aerospace engineers,TRUE,TRUE,156,107129.6026,84130.68051,306.6456507,10,Natural Resources & Conservation,3
Yale University,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,469,189505.5352,199623.6946,531.6923756,31,Natural Resources & Conservation,3
Yale University,2020,2020,172011,Aerospace engineers,TRUE,TRUE,121,98374.61983,67066.25197,270.0643549,6,Architecture and Related Services,4
Yale University,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,135,101935.0296,131770.8029,285.2603726,9,Architecture and Related Services,4
Yale University,2020,2020,291240,Surgeons,TRUE,TRUE,107,299919.4206,476193.1889,253.9606855,5,Architecture and Related Services,4
Yale University,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,454,260657.9956,247003.58,523.1208379,25,Architecture and Related Services,4
Yale University,2019,2019,172011,Aerospace engineers,TRUE,TRUE,169,123114.2722,119762.9381,319.1669123,8,Architecture and Related Services,4
Yale University,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,152,97894.19079,120616.6035,302.6887841,10,Architecture and Related Services,4
Yale University,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,444,249718.1644,255205.4914,517.3275295,22,Architecture and Related Services,4
Yale University,2018,2018,172011,Aerospace engineers,TRUE,TRUE,233,113136.7167,87127.25212,374.7592586,9,Architecture and Related Services,4
Yale University,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,126,86525.23016,150822.4478,275.587708,9,Architecture and Related Services,4
Yale University,2018,2018,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,451,193117.1264,223798.8445,521.3895899,23,Architecture and Related Services,4
Yale University,2017,2017,172011,Aerospace engineers,TRUE,TRUE,236,102042.1907,83378.66011,377.1641472,8,Architecture and Related Services,4
Yale University,2017,2017,172061,Computer hardware engineers,TRUE,TRUE,102,88608.80392,174622.2695,247.9560389,7,Architecture and Related Services,4
Yale University,2017,2017,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,453,151896.0199,175934.6927,522.5443703,24,Architecture and Related Services,4
Yale University,2016,2016,172011,Aerospace engineers,TRUE,TRUE,268,90416.38806,83635.348,401.9219663,9,Architecture and Related Services,4
Yale University,2016,2016,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,465,165521.9527,182843.4393,529.4202124,25,Architecture and Related Services,4
Yale University,2015,2015,172011,Aerospace engineers,TRUE,TRUE,250,92094.46,88975.54187,388.1900247,9,Architecture and Related Services,4
Yale University,2015,2015,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,503,149585.3618,155875.9561,550.6275828,25,Architecture and Related Services,4
Yale University,2014,2014,172011,Aerospace engineers,TRUE,TRUE,254,81751.38976,53023.86937,391.2832096,9,Architecture and Related Services,4
Yale University,2014,2014,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,524,154784.8798,146247.2224,562.0042078,25,Architecture and Related Services,4
Yale University,2020,2020,172011,Aerospace engineers,TRUE,TRUE,265,93216.55472,62215.85894,399.6660952,13,History,54
Yale University,2020,2020,172061,Computer hardware engineers,TRUE,TRUE,252,277496.2976,322044.3189,389.739712,11,History,54
Yale University,2020,2020,193033,Clinical and counseling psychologists,TRUE,TRUE,150,239350.3133,402032.0785,300.6908193,9,History,54
Yale University,2020,2020,291240,Surgeons,TRUE,TRUE,487,288105.1951,218478.0691,541.7994076,30,History,54
Yale University,2020,2020,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4172,242577.884,81369.22197,1585.772188,195,History,54
Yale University,2019,2019,172011,Aerospace engineers,TRUE,TRUE,226,106741.1504,52696.47926,369.0869122,12,History,54
Yale University,2019,2019,172061,Computer hardware engineers,TRUE,TRUE,295,93358.36949,33115.58493,421.6822614,13,History,54
Yale University,2019,2019,193033,Clinical and counseling psychologists,TRUE,TRUE,104,71228.63462,83299.29341,250.3751804,9,History,54
Yale University,2019,2019,291240,Surgeons,TRUE,TRUE,471,291548.879,231005.2895,532.824908,32,History,54
Yale University,2019,2019,413031,"Securities, commodities, & financial services sales agents",TRUE,TRUE,4278,224265.6847,76907.72234,1605.790371,209,History,54
Yale University,2018,2018,172011,Aerospace engineers,TRUE,TRUE,215,95103.82326,49630.34074,359.9926778,12,History,54
Yale University,2018,2018,172061,Computer hardware engineers,TRUE,TRUE,289,91129.46713,38230.29729,417.3719402,11,History,54
Yale University,2018,2018,193033,Clinical and counseling psychologists,TRUE,TRUE,104,70352.48077,82202.62901,250.3751791,9,History,54
Yale University,2018,2018,291240,Surgeons,TRUE,TRUE,447,252847.9172,217217.5312,519.0722985,30,History,54
