ID Major,Major,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
440401,Public Administration,2016,2016,215062,University of Pennsylvania,1,Men,30,university-of-pennsylvania,public-administration-440401
40301,"Urban, Community, & Regional Planning",2016,2016,215062,University of Pennsylvania,1,Men,29,university-of-pennsylvania,urban-community-regional-planning
110102,Artificial Intelligence,2013,2013,215062,University of Pennsylvania,1,Men,29,university-of-pennsylvania,artificial-intelligence
110901,Computer Systems Networking & Telecommunications,2012,2012,215062,University of Pennsylvania,1,Men,29,university-of-pennsylvania,computer-systems-networking-telecommunications
130101,General Education,2016,2016,215062,University of Pennsylvania,1,Men,29,university-of-pennsylvania,general-education-130101
130101,General Education,2018,2018,215062,University of Pennsylvania,1,Men,29,university-of-pennsylvania,general-education-130101
130401,General Educational Leadership & Administration,2014,2014,215062,University of Pennsylvania,1,Men,29,university-of-pennsylvania,general-educational-leadership-administration
130401,General Educational Leadership & Administration,2016,2016,215062,University of Pennsylvania,1,Men,29,university-of-pennsylvania,general-educational-leadership-administration
230101,General English Language & Literature,2015,2015,215062,University of Pennsylvania,1,Men,29,university-of-pennsylvania,general-english-language-literature-230101
230101,General English Language & Literature,2017,2017,215062,University of Pennsylvania,1,Men,29,university-of-pennsylvania,general-english-language-literature-230101
270501,General Statistics,2012,2012,215062,University of Pennsylvania,1,Men,29,university-of-pennsylvania,general-statistics
30103,Environmental Studies,2019,2019,215062,University of Pennsylvania,1,Men,28,university-of-pennsylvania,environmental-studies
40301,"Urban, Community, & Regional Planning",2012,2012,215062,University of Pennsylvania,1,Men,28,university-of-pennsylvania,urban-community-regional-planning
130401,General Educational Leadership & Administration,2019,2019,215062,University of Pennsylvania,1,Men,28,university-of-pennsylvania,general-educational-leadership-administration
131205,Secondary Education & Teaching,2013,2013,215062,University of Pennsylvania,1,Men,28,university-of-pennsylvania,secondary-education-teaching
380101,Philosophy,2019,2019,215062,University of Pennsylvania,1,Men,28,university-of-pennsylvania,philosophy-380101
512401,Veterinary Medicine,2013,2013,215062,University of Pennsylvania,1,Men,28,university-of-pennsylvania,veterinary-medicine-512401
512401,Veterinary Medicine,2015,2015,215062,University of Pennsylvania,1,Men,28,university-of-pennsylvania,veterinary-medicine-512401
513801,Registered Nursing,2017,2017,215062,University of Pennsylvania,1,Men,28,university-of-pennsylvania,registered-nursing
40301,"Urban, Community, & Regional Planning",2017,2017,215062,University of Pennsylvania,1,Men,27,university-of-pennsylvania,urban-community-regional-planning
90199,Other Communication & Media Studies,2018,2018,215062,University of Pennsylvania,1,Men,27,university-of-pennsylvania,other-communication-media-studies
130406,Higher Education & Administration,2016,2016,215062,University of Pennsylvania,1,Men,27,university-of-pennsylvania,higher-education-administration
149999,Other Engineering,2015,2015,215062,University of Pennsylvania,1,Men,27,university-of-pennsylvania,other-engineering
380101,Philosophy,2013,2013,215062,University of Pennsylvania,1,Men,27,university-of-pennsylvania,philosophy-380101
440701,Social Work,2015,2015,215062,University of Pennsylvania,1,Men,27,university-of-pennsylvania,social-work-440701
450901,International Relations & Affairs,2012,2012,215062,University of Pennsylvania,1,Men,27,university-of-pennsylvania,international-relations-affairs
40301,"Urban, Community, & Regional Planning",2013,2013,215062,University of Pennsylvania,1,Men,26,university-of-pennsylvania,urban-community-regional-planning
110102,Artificial Intelligence,2014,2014,215062,University of Pennsylvania,1,Men,26,university-of-pennsylvania,artificial-intelligence
110901,Computer Systems Networking & Telecommunications,2013,2013,215062,University of Pennsylvania,1,Men,26,university-of-pennsylvania,computer-systems-networking-telecommunications
230101,General English Language & Literature,2016,2016,215062,University of Pennsylvania,1,Men,26,university-of-pennsylvania,general-english-language-literature-230101
261201,Biotechnology,2014,2014,215062,University of Pennsylvania,1,Men,26,university-of-pennsylvania,biotechnology-261201
380101,Philosophy,2020,2020,215062,University of Pennsylvania,1,Men,26,university-of-pennsylvania,philosophy-380101
440401,Public Administration,2015,2015,215062,University of Pennsylvania,1,Men,26,university-of-pennsylvania,public-administration-440401
450901,International Relations & Affairs,2014,2014,215062,University of Pennsylvania,1,Men,26,university-of-pennsylvania,international-relations-affairs
513801,Registered Nursing,2014,2014,215062,University of Pennsylvania,1,Men,26,university-of-pennsylvania,registered-nursing
520101,General Business,2012,2012,215062,University of Pennsylvania,1,Men,26,university-of-pennsylvania,general-business
521399,Other Management Sciences & Quantitative Methods,2014,2014,215062,University of Pennsylvania,1,Men,26,university-of-pennsylvania,other-management-sciences-quantitative-methods
30103,Environmental Studies,2018,2018,215062,University of Pennsylvania,1,Men,25,university-of-pennsylvania,environmental-studies
130406,Higher Education & Administration,2019,2019,215062,University of Pennsylvania,1,Men,25,university-of-pennsylvania,higher-education-administration
260202,Biochemistry,2015,2015,215062,University of Pennsylvania,1,Men,25,university-of-pennsylvania,biochemistry
260202,Biochemistry,2018,2018,215062,University of Pennsylvania,1,Men,25,university-of-pennsylvania,biochemistry
260406,Cellular & Molecular Biology,2015,2015,215062,University of Pennsylvania,1,Men,25,university-of-pennsylvania,cellular-molecular-biology
261201,Biotechnology,2012,2012,215062,University of Pennsylvania,1,Men,25,university-of-pennsylvania,biotechnology-261201
302501,Cognitive Science,2020,2020,215062,University of Pennsylvania,1,Men,25,university-of-pennsylvania,cognitive-science-302501
422799,Other Research & Experimental Psychology,2020,2020,215062,University of Pennsylvania,1,Men,25,university-of-pennsylvania,other-research-experimental-psychology
440401,Public Administration,2014,2014,215062,University of Pennsylvania,1,Men,25,university-of-pennsylvania,public-administration-440401
440701,Social Work,2020,2020,215062,University of Pennsylvania,1,Men,25,university-of-pennsylvania,social-work-440701
513812,Perioperative & Surgical Nurse,2019,2019,215062,University of Pennsylvania,1,Men,25,university-of-pennsylvania,perioperative-surgical-nurse
240101,Liberal Arts & Sciences,2015,2015,215062,University of Pennsylvania,1,Men,24,university-of-pennsylvania,liberal-arts-sciences-240101
260406,Cellular & Molecular Biology,2017,2017,215062,University of Pennsylvania,1,Men,24,university-of-pennsylvania,cellular-molecular-biology
302501,Cognitive Science,2018,2018,215062,University of Pennsylvania,1,Men,24,university-of-pennsylvania,cognitive-science-302501
440401,Public Administration,2013,2013,215062,University of Pennsylvania,1,Men,24,university-of-pennsylvania,public-administration-440401
450901,International Relations & Affairs,2016,2016,215062,University of Pennsylvania,1,Men,24,university-of-pennsylvania,international-relations-affairs
511504,Community Health Services,2019,2019,215062,University of Pennsylvania,1,Men,24,university-of-pennsylvania,community-health-services
512401,Veterinary Medicine,2019,2019,215062,University of Pennsylvania,1,Men,24,university-of-pennsylvania,veterinary-medicine-512401
513201,Bioethics & Medical Ethics,2012,2012,215062,University of Pennsylvania,1,Men,24,university-of-pennsylvania,bioethics-medical-ethics
513201,Bioethics & Medical Ethics,2013,2013,215062,University of Pennsylvania,1,Men,24,university-of-pennsylvania,bioethics-medical-ethics
521003,Organizational Behavior Studies,2012,2012,215062,University of Pennsylvania,1,Men,24,university-of-pennsylvania,organizational-behavior-studies
90199,Other Communication & Media Studies,2016,2016,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,other-communication-media-studies
130401,General Educational Leadership & Administration,2015,2015,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,general-educational-leadership-administration
130406,Higher Education & Administration,2017,2017,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,higher-education-administration
131205,Secondary Education & Teaching,2012,2012,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,secondary-education-teaching
230101,General English Language & Literature,2020,2020,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,general-english-language-literature-230101
301701,Behavioral Sciences,2020,2020,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,behavioral-sciences-301701
302501,Cognitive Science,2019,2019,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,cognitive-science-302501
380101,Philosophy,2014,2014,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,philosophy-380101
440401,Public Administration,2017,2017,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,public-administration-440401
440701,Social Work,2014,2014,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,social-work-440701
450901,International Relations & Affairs,2018,2018,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,international-relations-affairs
450901,International Relations & Affairs,2019,2019,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,international-relations-affairs
512401,Veterinary Medicine,2014,2014,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,veterinary-medicine-512401
513201,Bioethics & Medical Ethics,2015,2015,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,bioethics-medical-ethics
513801,Registered Nursing,2020,2020,215062,University of Pennsylvania,1,Men,23,university-of-pennsylvania,registered-nursing
40301,"Urban, Community, & Regional Planning",2014,2014,215062,University of Pennsylvania,1,Men,22,university-of-pennsylvania,urban-community-regional-planning
40601,Landscape Architecture,2015,2015,215062,University of Pennsylvania,1,Men,22,university-of-pennsylvania,landscape-architecture-040601
130401,General Educational Leadership & Administration,2012,2012,215062,University of Pennsylvania,1,Men,22,university-of-pennsylvania,general-educational-leadership-administration
260406,Cellular & Molecular Biology,2012,2012,215062,University of Pennsylvania,1,Men,22,university-of-pennsylvania,cellular-molecular-biology
380101,Philosophy,2015,2015,215062,University of Pennsylvania,1,Men,22,university-of-pennsylvania,philosophy-380101
440401,Public Administration,2020,2020,215062,University of Pennsylvania,1,Men,22,university-of-pennsylvania,public-administration-440401
540104,History & Philosophy of Science & Technology,2015,2015,215062,University of Pennsylvania,1,Men,22,university-of-pennsylvania,history-philosophy-of-science-technology
40601,Landscape Architecture,2014,2014,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,landscape-architecture-040601
149999,Other Engineering,2014,2014,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,other-engineering
240101,Liberal Arts & Sciences,2014,2014,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,liberal-arts-sciences-240101
260202,Biochemistry,2016,2016,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,biochemistry
260202,Biochemistry,2020,2020,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,biochemistry
260406,Cellular & Molecular Biology,2013,2013,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,cellular-molecular-biology
260406,Cellular & Molecular Biology,2014,2014,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,cellular-molecular-biology
380101,Philosophy,2017,2017,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,philosophy-380101
440401,Public Administration,2018,2018,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,public-administration-440401
450901,International Relations & Affairs,2020,2020,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,international-relations-affairs
511504,Community Health Services,2016,2016,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,community-health-services
512401,Veterinary Medicine,2016,2016,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,veterinary-medicine-512401
520101,General Business,2020,2020,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,general-business
520206,"Non-Profit, Public, & Organizational Management",2019,2019,215062,University of Pennsylvania,1,Men,21,university-of-pennsylvania,non-profit-public-organizational-management
90199,Other Communication & Media Studies,2017,2017,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,other-communication-media-studies
130101,General Education,2015,2015,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,general-education-130101
230101,General English Language & Literature,2019,2019,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,general-english-language-literature-230101
260202,Biochemistry,2013,2013,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,biochemistry
260406,Cellular & Molecular Biology,2018,2018,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,cellular-molecular-biology
261201,Biotechnology,2018,2018,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,biotechnology-261201
380101,Philosophy,2018,2018,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,philosophy-380101
422803,Counseling Psychology,2017,2017,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,counseling-psychology-422803
450901,International Relations & Affairs,2015,2015,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,international-relations-affairs
511504,Community Health Services,2017,2017,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,community-health-services
512401,Veterinary Medicine,2017,2017,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,veterinary-medicine-512401
513801,Registered Nursing,2015,2015,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,registered-nursing
513812,Perioperative & Surgical Nurse,2016,2016,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,perioperative-surgical-nurse
513812,Perioperative & Surgical Nurse,2020,2020,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,perioperative-surgical-nurse
520304,Accounting & Finance,2012,2012,215062,University of Pennsylvania,1,Men,20,university-of-pennsylvania,accounting-finance
40601,Landscape Architecture,2017,2017,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,landscape-architecture-040601
130406,Higher Education & Administration,2012,2012,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,higher-education-administration
130406,Higher Education & Administration,2020,2020,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,higher-education-administration
260406,Cellular & Molecular Biology,2020,2020,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,cellular-molecular-biology
261201,Biotechnology,2019,2019,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,biotechnology-261201
302501,Cognitive Science,2015,2015,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,cognitive-science-302501
422803,Counseling Psychology,2016,2016,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,counseling-psychology-422803
440501,General Public Policy Analysis,2016,2016,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,general-public-policy-analysis
512401,Veterinary Medicine,2018,2018,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,veterinary-medicine-512401
513201,Bioethics & Medical Ethics,2017,2017,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,bioethics-medical-ethics
513801,Registered Nursing,2016,2016,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,registered-nursing
520101,General Business,2018,2018,215062,University of Pennsylvania,1,Men,19,university-of-pennsylvania,general-business
160300,"General East Asian Languages, Literatures, & Linguistics",2016,2016,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,general-east-asian-languages-literatures-linguistics
260406,Cellular & Molecular Biology,2019,2019,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,cellular-molecular-biology
261201,Biotechnology,2016,2016,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,biotechnology-261201
302501,Cognitive Science,2017,2017,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,cognitive-science-302501
422803,Counseling Psychology,2018,2018,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,counseling-psychology-422803
440701,Social Work,2012,2012,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,social-work-440701
450603,Econometrics & Quantitative Economics,2016,2016,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,econometrics-quantitative-economics
450901,International Relations & Affairs,2017,2017,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,international-relations-affairs
451201,Urban Studies,2012,2012,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,urban-studies
451201,Urban Studies,2014,2014,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,urban-studies
500702,General Fine Studio Arts,2014,2014,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,general-fine-studio-arts
511504,Community Health Services,2018,2018,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,community-health-services
513201,Bioethics & Medical Ethics,2019,2019,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,bioethics-medical-ethics
513801,Registered Nursing,2019,2019,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,registered-nursing
520101,General Business,2019,2019,215062,University of Pennsylvania,1,Men,18,university-of-pennsylvania,general-business
40601,Landscape Architecture,2016,2016,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,landscape-architecture-040601
261201,Biotechnology,2015,2015,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,biotechnology-261201
422799,Other Research & Experimental Psychology,2019,2019,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,other-research-experimental-psychology
422803,Counseling Psychology,2014,2014,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,counseling-psychology-422803
422803,Counseling Psychology,2020,2020,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,counseling-psychology-422803
450401,Criminology,2016,2016,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,criminology
451201,Urban Studies,2018,2018,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,urban-studies
500702,General Fine Studio Arts,2015,2015,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,general-fine-studio-arts
513801,Registered Nursing,2018,2018,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,registered-nursing
520299,"Other Business Administration, Management, & Operations",2019,2019,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,other-business-administration-management-operations
521003,Organizational Behavior Studies,2017,2017,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,organizational-behavior-studies
540104,History & Philosophy of Science & Technology,2016,2016,215062,University of Pennsylvania,1,Men,17,university-of-pennsylvania,history-philosophy-of-science-technology
40601,Landscape Architecture,2012,2012,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,landscape-architecture-040601
110102,Artificial Intelligence,2012,2012,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,artificial-intelligence
130101,General Education,2014,2014,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,general-education-130101
260202,Biochemistry,2012,2012,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,biochemistry
302501,Cognitive Science,2013,2013,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,cognitive-science-302501
450401,Criminology,2012,2012,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,criminology
451101,Sociology,2016,2016,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,sociology-451101
512299,Other Public Health,2018,2018,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,other-public-health
520101,General Business,2013,2013,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,general-business
520101,General Business,2015,2015,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,general-business
521003,Organizational Behavior Studies,2014,2014,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,organizational-behavior-studies
521003,Organizational Behavior Studies,2020,2020,215062,University of Pennsylvania,1,Men,16,university-of-pennsylvania,organizational-behavior-studies
131101,School Counseling & Guidance Services,2016,2016,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,school-counseling-guidance-services
131205,Secondary Education & Teaching,2014,2014,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,secondary-education-teaching
149999,Other Engineering,2019,2019,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,other-engineering
160300,"General East Asian Languages, Literatures, & Linguistics",2013,2013,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,general-east-asian-languages-literatures-linguistics
240101,Liberal Arts & Sciences,2016,2016,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,liberal-arts-sciences-240101
240101,Liberal Arts & Sciences,2020,2020,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,liberal-arts-sciences-240101
260210,Biochemistry & Molecular Biology,2017,2017,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,biochemistry-molecular-biology
261309,Epidemiology,2015,2015,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,epidemiology
512299,Other Public Health,2017,2017,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,other-public-health
513201,Bioethics & Medical Ethics,2018,2018,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,bioethics-medical-ethics
520299,"Other Business Administration, Management, & Operations",2015,2015,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,other-business-administration-management-operations
521003,Organizational Behavior Studies,2018,2018,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,organizational-behavior-studies
540104,History & Philosophy of Science & Technology,2013,2013,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,history-philosophy-of-science-technology
540104,History & Philosophy of Science & Technology,2017,2017,215062,University of Pennsylvania,1,Men,15,university-of-pennsylvania,history-philosophy-of-science-technology
30103,Environmental Studies,2014,2014,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,environmental-studies
40201,Architecture,2020,2020,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,architecture-040201
110901,Computer Systems Networking & Telecommunications,2014,2014,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,computer-systems-networking-telecommunications
140901,General Computer Engineering,2017,2017,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,general-computer-engineering
140901,General Computer Engineering,2018,2018,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,general-computer-engineering
160300,"General East Asian Languages, Literatures, & Linguistics",2017,2017,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,general-east-asian-languages-literatures-linguistics
161200,"General Classical Language, Literature, & Linguistics",2015,2015,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,general-classical-language-literature-linguistics
161200,"General Classical Language, Literature, & Linguistics",2017,2017,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,general-classical-language-literature-linguistics
260202,Biochemistry,2014,2014,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,biochemistry
260202,Biochemistry,2019,2019,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,biochemistry
260203,Biophysics,2019,2019,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,biophysics
261201,Biotechnology,2020,2020,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,biotechnology-261201
301701,Behavioral Sciences,2019,2019,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,behavioral-sciences-301701
380101,Philosophy,2016,2016,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,philosophy-380101
440501,General Public Policy Analysis,2019,2019,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,general-public-policy-analysis
450201,Anthropology,2012,2012,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,anthropology-450201
451201,Urban Studies,2016,2016,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,urban-studies
500601,"Film, Cinema, & Video Studies",2014,2014,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,film-cinema-video-studies
511504,Community Health Services,2013,2013,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,community-health-services
511504,Community Health Services,2015,2015,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,community-health-services
513201,Bioethics & Medical Ethics,2014,2014,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,bioethics-medical-ethics
513801,Registered Nursing,2012,2012,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,registered-nursing
513801,Registered Nursing,2013,2013,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,registered-nursing
520206,"Non-Profit, Public, & Organizational Management",2015,2015,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,non-profit-public-organizational-management
520299,"Other Business Administration, Management, & Operations",2016,2016,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,other-business-administration-management-operations
520299,"Other Business Administration, Management, & Operations",2020,2020,215062,University of Pennsylvania,1,Men,14,university-of-pennsylvania,other-business-administration-management-operations
30103,Environmental Studies,2013,2013,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,environmental-studies
131205,Secondary Education & Teaching,2016,2016,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,secondary-education-teaching
139999,Other Education,2017,2017,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,other-education
139999,Other Education,2020,2020,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,other-education
151502,Engineering Design,2018,2018,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,engineering-design
161200,"General Classical Language, Literature, & Linguistics",2013,2013,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,general-classical-language-literature-linguistics
240101,Liberal Arts & Sciences,2017,2017,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,liberal-arts-sciences-240101
240101,Liberal Arts & Sciences,2018,2018,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,liberal-arts-sciences-240101
261309,Epidemiology,2012,2012,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,epidemiology
302501,Cognitive Science,2016,2016,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,cognitive-science-302501
400601,General Geology & Earch Science,2014,2014,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,general-geology-earch-science
420101,General Psychology,2019,2019,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,general-psychology-420101
422803,Counseling Psychology,2019,2019,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,counseling-psychology-422803
440501,General Public Policy Analysis,2015,2015,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,general-public-policy-analysis
440501,General Public Policy Analysis,2020,2020,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,general-public-policy-analysis
450401,Criminology,2013,2013,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,criminology
500601,"Film, Cinema, & Video Studies",2012,2012,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,film-cinema-video-studies
500702,General Fine Studio Arts,2013,2013,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,general-fine-studio-arts
500702,General Fine Studio Arts,2016,2016,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,general-fine-studio-arts
511401,Medical Scientist,2019,2019,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,medical-scientist
511401,Medical Scientist,2020,2020,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,medical-scientist
511504,Community Health Services,2014,2014,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,community-health-services
512299,Other Public Health,2019,2019,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,other-public-health
520101,General Business,2014,2014,215062,University of Pennsylvania,1,Men,13,university-of-pennsylvania,general-business
30103,Environmental Studies,2012,2012,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,environmental-studies
30103,Environmental Studies,2016,2016,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,environmental-studies
40601,Landscape Architecture,2013,2013,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,landscape-architecture-040601
131202,Elementary Education & Teaching,2013,2013,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,elementary-education-teaching
139999,Other Education,2015,2015,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,other-education
160300,"General East Asian Languages, Literatures, & Linguistics",2019,2019,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,general-east-asian-languages-literatures-linguistics
160999,"Other Romance Languages, Literatures, & Linguistics",2018,2018,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,other-romance-languages-literatures-linguistics
161200,"General Classical Language, Literature, & Linguistics",2012,2012,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,general-classical-language-literature-linguistics
161200,"General Classical Language, Literature, & Linguistics",2016,2016,215062,University of Pennsylvania,1,Men,12,university-of-pennsylvania,general-classical-language-literature-linguistics
